sIP, dIP, sPort, dPort, Proto, Packets, Bytes, Flags, Duration
3232249958,3232249957,443,42270,6,4,456,27,0.002
3232249957,3232249958,42266,443,6,18,4655,30,10.959
3232249958,3232249957,443,42266,6,11,13997,27,10.959
3232249957,3232249958,42272,443,6,6,867,27,0.004
3232249958,3232249957,443,42272,6,5,1818,27,0.004
3232249957,3232249958,42274,443,6,7,919,27,0.005
3232249958,3232249957,443,42274,6,4,1766,27,0.005
3232249957,3232249958,42278,443,6,7,966,27,0.004
3232249958,3232249957,443,42278,6,4,456,27,0.004
3232249957,3232249958,42280,443,6,7,966,27,0.005
3232249958,3232249957,443,42280,6,4,456,27,0.004
3232249957,3232249958,42282,443,6,6,867,27,0.004
3232249958,3232249957,443,42282,6,5,1818,27,0.004
3232249957,3232249958,42284,443,6,7,919,27,0.004
3232249958,3232249957,443,42284,6,4,1766,27,0.004
3232249957,3232249958,42286,443,6,7,919,27,0.005
3232249958,3232249957,443,42286,6,5,1818,27,0.005
3232249957,3232249958,42288,443,6,7,919,27,0.004
3232249958,3232249957,443,42288,6,4,1766,27,0.004
3232249957,3232249958,41990,443,6,1,52,16,0.000
3232249957,3232249958,42290,443,6,12,1827,30,7.357
3232249958,3232249957,443,42290,6,8,3188,27,7.357
3232249957,3232249958,42292,443,6,7,966,27,0.003
3232249958,3232249957,443,42292,6,4,456,27,0.003
3232249857,3758096636,56754,5355,17,2,100,0,0.411
3232249857,3758096636,54917,5355,17,2,100,0,0.411
3232249857,3758096635,5353,5353,17,8,448,0,1.023
3232249857,3232250111,137,137,17,3,234,0,1.502
3232249957,3232249958,41998,443,6,1,52,16,0.000
3232249957,4026531834,57527,1900,17,4,776,0,3.044
3232249957,3232249958,42000,443,6,1,52,16,0.000
3232249957,3232249958,42294,443,6,7,966,27,0.005
3232249958,3232249957,443,42294,6,4,456,27,0.004
3232249957,3232249958,42296,443,6,6,867,27,0.005
3232249958,3232249957,443,42296,6,5,1818,27,0.005
3232249957,3232249958,42298,443,6,7,919,27,0.003
3232249958,3232249957,443,42298,6,4,1766,27,0.003
3232249957,3232249958,42300,443,6,7,919,27,0.007
3232249958,3232249957,443,42300,6,4,1766,27,0.007
3232249957,3232249958,42276,443,6,54,19683,30,27.559
3232249958,3232249957,443,42276,6,29,50724,27,27.559
3232249957,3232249958,42302,443,6,7,919,27,0.006
3232249958,3232249957,443,42302,6,4,1766,27,0.006
3232249957,3232249958,42304,443,6,7,919,27,0.005
3232249958,3232249957,443,42304,6,4,1766,27,0.005
3232249957,3232249958,42308,443,6,7,966,27,0.003
3232249958,3232249957,443,42308,6,4,456,27,0.003
3232249957,3232249958,42310,443,6,7,966,27,0.006
3232249958,3232249957,443,42310,6,4,456,27,0.006
3232249957,3232249958,42312,443,6,6,867,27,0.006
3232249958,3232249957,443,42312,6,5,1818,27,0.006
3232249957,3232249958,42314,443,6,7,919,27,0.003
3232249958,3232249957,443,42314,6,4,1766,27,0.003
3232249957,3232249958,42316,443,6,7,919,27,0.006
3232249958,3232249957,443,42316,6,4,1766,27,0.005
3232249957,3232249958,42306,443,6,26,8026,30,17.638
3232249958,3232249957,443,42306,6,15,21173,27,17.638
3232249957,3232249958,42018,443,6,1,52,16,0.000
3232249857,4026531834,59566,1900,17,4,808,0,3.003
3232249957,3232249958,42318,443,6,7,919,27,0.006
3232249958,3232249957,443,42318,6,4,1766,27,0.006
3232249957,3232249958,42320,443,6,6,867,27,0.004
3232249958,3232249957,443,42320,6,5,1818,27,0.004
3232249957,3232249958,42324,443,6,7,966,27,0.004
3232249958,3232249957,443,42324,6,4,456,27,0.004
3232249957,3232249958,42326,443,6,6,914,27,0.003
3232249958,3232249957,443,42326,6,5,508,27,0.003
3232249957,3232249958,42328,443,6,6,867,27,0.005
3232249958,3232249957,443,42328,6,5,1818,27,0.005
3232249957,3232249958,42330,443,6,7,919,27,0.004
3232249958,3232249957,443,42330,6,4,1766,27,0.004
3232249957,3232249958,42332,443,6,7,919,27,0.004
3232249958,3232249957,443,42332,6,4,1766,27,0.004
3232249957,3232249958,42322,443,6,26,8032,30,20.638
3232249958,3232249957,443,42322,6,15,21182,27,20.638
3232249957,3232249958,42334,443,6,7,919,27,0.004
3232249958,3232249957,443,42334,6,4,1766,27,0.004
3232249957,3232249958,42044,443,6,1,52,16,0.000
3232249957,3232249958,42336,443,6,7,919,27,0.005
3232249958,3232249957,443,42336,6,4,1766,27,0.005
3232249957,3232249958,42338,443,6,7,919,27,0.007
3232249958,3232249957,443,42338,6,4,1766,27,0.007
3232249957,3232249958,42342,443,6,7,966,27,0.005
3232249958,3232249957,443,42342,6,4,456,27,0.005
3232249957,3232249958,42344,443,6,6,914,27,0.003
3232249958,3232249957,443,42344,6,5,508,27,0.003
3232249957,3232249958,42054,443,6,1,52,16,0.000
3232249957,3232249958,42340,443,6,18,4649,30,12.886
3232249958,3232249957,443,42340,6,11,14024,27,12.886
3232249957,3232249958,42346,443,6,7,919,27,0.008
3232249958,3232249957,443,42346,6,4,1766,27,0.008
3232249957,3232249958,42348,443,6,7,919,27,0.007
3232249958,3232249957,443,42348,6,4,1766,27,0.007
3232249957,3232249958,42352,443,6,7,966,27,0.005
3232249958,3232249957,443,42352,6,4,456,27,0.005
3232249957,3232249958,42062,443,6,1,52,16,0.000
3232249957,3232249958,42354,443,6,7,966,27,0.003
3232249958,3232249957,443,42354,6,4,456,27,0.003
3232249957,3232249958,42356,443,6,7,919,27,0.008
3232249958,3232249957,443,42356,6,4,1766,27,0.008
3232249957,3232249958,42358,443,6,7,919,27,0.004
3232249958,3232249957,443,42358,6,4,1766,27,0.004
3232249957,3232249958,42360,443,6,7,919,27,0.004
3232249958,3232249957,443,42360,6,4,1766,27,0.004
3232249957,3232249958,42362,443,6,7,919,27,0.004
3232249958,3232249957,443,42362,6,4,1766,27,0.004
3232249957,3232249958,42364,443,6,7,919,27,0.004
3232249958,3232249957,443,42364,6,4,1766,27,0.004
3232249957,3232249958,42366,443,6,7,919,27,0.004
3232249958,3232249957,443,42366,6,4,1766,27,0.004
3232249957,3232249958,42350,443,6,34,11300,30,21.979
3232249958,3232249957,443,42350,6,19,24062,27,21.979
3232249957,3232249958,42368,443,6,7,919,27,0.003
3232249958,3232249957,443,42368,6,4,1766,27,0.003
3232249957,3232249958,42068,443,6,1,52,16,0.000
3232249957,3232249958,42370,443,6,7,919,27,0.007
3232249958,3232249957,443,42370,6,4,1766,27,0.007
3232249957,3232249958,42372,443,6,7,919,27,0.008
3232249958,3232249957,443,42372,6,4,1766,27,0.008
3232249957,3232249958,42376,443,6,7,966,27,0.003
3232249958,3232249957,443,42376,6,4,456,27,0.003
3232249957,3232249958,42378,443,6,7,966,27,0.003
3232249958,3232249957,443,42378,6,4,456,27,0.003
3232249957,3232249958,42380,443,6,7,919,27,0.005
3232249958,3232249957,443,42380,6,4,1766,27,0.005
3232249957,3232249958,42382,443,6,7,919,27,0.005
3232249958,3232249957,443,42382,6,4,1766,27,0.005
3232249957,3232249958,42384,443,6,7,919,27,0.004
3232249958,3232249957,443,42384,6,4,1766,27,0.004
3232249957,3232249958,42386,443,6,7,919,27,0.004
3232249958,3232249957,443,42386,6,4,1766,27,0.004
3232249957,3232249958,42090,443,6,1,52,16,0.000
3232249957,3232249958,42388,443,6,7,919,27,0.004
3232249958,3232249957,443,42388,6,4,1766,27,0.004
3232249957,3232249958,42390,443,6,6,867,27,0.003
3232249958,3232249957,443,42390,6,5,1818,27,0.003
3232249957,3232249958,42374,443,6,34,11300,30,23.951
3232249958,3232249957,443,42374,6,19,23984,27,23.951
3232249957,3232249958,42392,443,6,7,919,27,0.007
3232249958,3232249957,443,42392,6,4,1766,27,0.007
3232249957,3232249958,42394,443,6,7,919,27,0.005
3232249958,3232249957,443,42394,6,4,1766,27,0.005
3232249957,3232249958,42398,443,6,7,966,27,0.002
3232249958,3232249957,443,42398,6,4,456,27,0.002
3232249957,3232249958,42400,443,6,6,914,27,0.003
3232249958,3232249957,443,42400,6,5,508,27,0.003
3232249957,3232249958,42396,443,6,18,4584,30,8.642
3232249958,3232249957,443,42396,6,11,9654,27,8.642
3232249957,3232249958,42402,443,6,7,919,27,0.006
3232249958,3232249957,443,42402,6,4,1766,27,0.006
3232249957,3232249958,42404,443,6,6,867,27,0.004
3232249958,3232249957,443,42404,6,5,1818,27,0.004
3232249957,3232249958,42100,443,6,1,52,16,0.000
3232249957,3232249958,42110,443,6,1,52,16,0.000
3232249957,3232249958,42112,443,6,1,52,16,0.000
3232249957,3232249958,42408,443,6,7,966,27,0.005
3232249958,3232249957,443,42408,6,4,456,27,0.005
3232249957,3232249958,42410,443,6,7,966,27,0.004
3232249958,3232249957,443,42410,6,4,456,27,0.004
3232249957,3232249958,42406,443,6,20,5353,30,7.959
3232249958,3232249957,443,42406,6,12,14728,27,7.959
3232249957,4026531834,48460,1900,17,4,776,0,3.006
3232249957,3232249958,42412,443,6,6,867,27,0.008
3232249958,3232249957,443,42412,6,5,1818,27,0.008
3232249957,3232249958,42414,443,6,7,919,27,0.008
3232249958,3232249957,443,42414,6,4,1766,27,0.008
3232249957,3232249958,42418,443,6,6,914,27,0.005
3232249958,3232249957,443,42418,6,5,508,27,0.005
3232249957,3232249958,42420,443,6,7,966,27,0.003
3232249958,3232249957,443,42420,6,4,456,27,0.003
3232249957,3232249958,42422,443,6,7,919,27,0.004
3232249958,3232249957,443,42422,6,4,1766,27,0.004
3232249957,3232249958,42424,443,6,6,867,27,0.005
3232249958,3232249957,443,42424,6,5,1818,27,0.005
3232249957,3232249958,42426,443,6,6,867,27,0.006
3232249958,3232249957,443,42426,6,5,1818,27,0.006
3232249957,3232249958,42416,443,6,24,7201,30,14.287
3232249958,3232249957,443,42416,6,14,16198,27,14.287
3232249957,3232249958,42428,443,6,7,919,27,0.007
3232249958,3232249957,443,42428,6,4,1766,27,0.007
3232249957,3232249958,42430,443,6,7,919,27,0.005
3232249958,3232249957,443,42430,6,4,1766,27,0.005
3232249957,3232249958,42434,443,6,7,966,27,0.003
3232249958,3232249957,443,42434,6,4,456,27,0.003
3232249957,3232249958,42436,443,6,7,966,27,0.002
3232249958,3232249957,443,42436,6,4,456,27,0.002
3232249957,3232249958,42432,443,6,18,4520,30,18.713
3232249958,3232249957,443,42432,6,11,9683,27,18.713
3232249957,3232249958,42438,443,6,6,867,27,0.004
3232249958,3232249957,443,42438,6,5,1818,27,0.004
3232249857,4026531834,63422,1900,17,4,808,0,3.002
3232249957,3232249958,42440,443,6,7,919,27,0.005
3232249958,3232249957,443,42440,6,4,1766,27,0.005
3232249957,3232249958,42442,443,6,7,919,27,0.006
3232249958,3232249957,443,42442,6,4,1766,27,0.006
3232249957,3232249958,42446,443,6,7,966,27,0.006
3232249958,3232249957,443,42446,6,4,456,27,0.006
3232249957,3232249958,42448,443,6,7,966,27,0.003
3232249958,3232249957,443,42448,6,4,456,27,0.003
3232249957,3232249958,42450,443,6,7,919,27,0.004
3232249958,3232249957,443,42450,6,4,1766,27,0.004
3232249957,3232249958,42452,443,6,7,919,27,0.004
3232249958,3232249957,443,42452,6,4,1766,27,0.004
3232249957,3232249958,42454,443,6,7,919,27,0.003
3232249958,3232249957,443,42454,6,4,1766,27,0.003
3232249957,3232249958,42456,443,6,7,919,27,0.004
3232249958,3232249957,443,42456,6,4,1766,27,0.004
3232249957,3232249958,42458,443,6,6,867,27,0.003
3232249958,3232249957,443,42458,6,5,1818,27,0.003
3232249957,3232249958,42460,443,6,7,919,27,0.004
3232249958,3232249957,443,42460,6,4,1766,27,0.004
3232249957,3232249958,42462,443,6,7,919,27,0.008
3232249958,3232249957,443,42462,6,4,1766,27,0.008
3232249957,3232249958,42464,443,6,7,919,27,0.006
3232249958,3232249957,443,42464,6,4,1766,27,0.006
3232249957,3232249958,42466,443,6,6,867,27,0.007
3232249958,3232249957,443,42466,6,5,1818,27,0.007
3232249957,3232249958,42468,443,6,7,919,27,0.004
3232249958,3232249957,443,42468,6,4,1766,27,0.004
3232249957,3232249958,42444,443,6,48,17149,30,21.199
3232249958,3232249957,443,42444,6,26,47751,27,21.199
3232249957,3232249958,42470,443,6,7,919,27,0.003
3232249958,3232249957,443,42470,6,5,1818,27,0.003
3232249957,3232249958,42472,443,6,7,919,27,0.005
3232249958,3232249957,443,42472,6,4,1766,27,0.005
3232249957,3232249958,42170,443,6,1,52,16,0.000
3232249957,3232249958,42476,443,6,7,966,27,0.008
3232249958,3232249957,443,42476,6,4,456,27,0.008
3232249957,3232249958,42478,443,6,7,966,27,0.003
3232249958,3232249957,443,42478,6,4,456,27,0.003
3232249957,3232249958,42480,443,6,7,919,27,0.004
3232249958,3232249957,443,42480,6,4,1766,27,0.004
3232249957,3232249958,42180,443,6,1,52,16,0.000
3232249957,3232249958,42482,443,6,6,867,27,0.006
3232249958,3232249957,443,42482,6,5,1818,27,0.006
3232249957,3232249958,42484,443,6,7,919,27,0.005
3232249958,3232249957,443,42484,6,4,1766,27,0.005
3232249957,3232249958,42486,443,6,7,919,27,0.006
3232249958,3232249957,443,42486,6,4,1766,27,0.006
3232249957,3232249958,42488,443,6,6,867,27,0.005
3232249958,3232249957,443,42488,6,5,1818,27,0.005
3232249957,3232249958,42490,443,6,7,919,27,0.009
3232249958,3232249957,443,42490,6,4,1766,27,0.009
3232249957,3232249958,42492,443,6,7,919,27,0.004
3232249958,3232249957,443,42492,6,4,1766,27,0.004
3232249957,3232249958,42494,443,6,7,919,27,0.010
3232249958,3232249957,443,42494,6,4,1766,27,0.010
3232249957,3232249958,42496,443,6,6,867,27,0.005
3232249958,3232249957,443,42496,6,5,1818,27,0.005
3232249957,3232249958,42498,443,6,7,919,27,0.005
3232249958,3232249957,443,42498,6,4,1766,27,0.005
3232249957,3232249958,42500,443,6,7,919,27,0.004
3232249958,3232249957,443,42500,6,4,1766,27,0.004
3232249957,3232249958,42502,443,6,6,867,27,0.006
3232249958,3232249957,443,42502,6,5,1818,27,0.006
3232249957,3232249958,42504,443,6,7,919,27,0.004
3232249958,3232249957,443,42504,6,4,1766,27,0.004
3232249957,3232249958,42506,443,6,7,919,27,0.005
3232249958,3232249957,443,42506,6,4,1766,27,0.005
3232249957,3232249958,42204,443,6,1,52,16,0.000
3232249957,3232249958,42508,443,6,7,919,27,0.004
3232249958,3232249957,443,42508,6,4,1766,27,0.004
3232249957,3232249958,42474,443,6,52,19888,30,34.621
3232249958,3232249957,443,42474,6,28,56657,27,34.621
3232249957,3232249958,42510,443,6,7,919,27,0.004
3232249958,3232249957,443,42510,6,4,1766,27,0.004
3232249957,3232249958,42512,443,6,7,919,27,0.006
3232249958,3232249957,443,42512,6,4,1766,27,0.006
3232249957,3232249958,42514,443,6,7,919,27,0.007
3232249958,3232249957,443,42514,6,4,1766,27,0.007
3232249957,3232249958,42518,443,6,7,966,27,0.003
3232249958,3232249957,443,42518,6,4,456,27,0.003
3232249957,3232249958,42520,443,6,7,966,27,0.003
3232249958,3232249957,443,42520,6,4,456,27,0.003
3232249957,3232249958,42516,443,6,18,4518,30,30.686
3232249958,3232249957,443,42516,6,11,9654,27,30.686
3232249957,3232249958,42522,443,6,6,867,27,0.004
3232249958,3232249957,443,42522,6,5,1818,27,0.004
3232249957,3232249958,42206,443,6,1,52,16,0.000
3232249957,3232249958,42214,443,6,1,52,16,0.000
3232249957,3232249958,42216,443,6,1,52,16,0.000
3232249957,4026531834,59302,1900,17,4,776,0,3.015
3232249957,3232249958,42524,443,6,6,867,27,0.006
3232249958,3232249957,443,42524,6,5,1818,27,0.006
3232249957,3232249958,42526,443,6,6,867,27,0.005
3232249958,3232249957,443,42526,6,5,1818,27,0.005
3232249957,3232249958,42530,443,6,6,914,27,0.003
3232249958,3232249957,443,42530,6,5,508,27,0.003
3232249957,3232249958,42532,443,6,7,966,27,0.003
3232249958,3232249957,443,42532,6,4,456,27,0.003
3232249957,3232249958,42534,443,6,7,919,27,0.003
3232249958,3232249957,443,42534,6,4,1766,27,0.003
3232249957,3232249958,42536,443,6,7,919,27,0.005
3232249958,3232249957,443,42536,6,4,1766,27,0.005
3232249957,3232249958,42538,443,6,7,919,27,0.004
3232249958,3232249957,443,42538,6,4,1766,27,0.004
3232249957,3232249958,42540,443,6,6,867,27,0.004
3232249958,3232249957,443,42540,6,5,1818,27,0.004
3232249957,3232249958,42542,443,6,7,919,27,0.011
3232249958,3232249957,443,42542,6,4,1766,27,0.011
3232249957,3232249958,42544,443,6,7,919,27,0.006
3232249958,3232249957,443,42544,6,4,1766,27,0.006
3232249957,3232249958,42528,443,6,34,11330,30,25.968
3232249958,3232249957,443,42528,6,19,24091,27,25.968
3232249957,3232249958,42546,443,6,7,919,27,0.006
3232249958,3232249957,443,42546,6,4,1766,27,0.006
3232249957,3232249958,42548,443,6,7,919,27,0.004
3232249958,3232249957,443,42548,6,4,1766,27,0.004
3232249957,3232249958,42256,443,6,1,52,16,0.000
3232249857,4026531834,58032,1900,17,4,808,0,3.005
3232249957,3232249958,42552,443,6,7,966,27,0.003
3232249958,3232249957,443,42552,6,4,456,27,0.003
3232249957,3232249958,42554,443,6,7,966,27,0.002
3232249958,3232249957,443,42554,6,4,456,27,0.002
3232249957,3232249958,42556,443,6,7,919,27,0.004
3232249958,3232249957,443,42556,6,4,1766,27,0.004
3232249957,3232249958,42558,443,6,7,919,27,0.005
3232249958,3232249957,443,42558,6,4,1766,27,0.005
3232249957,3232249958,42560,443,6,7,919,27,0.004
3232249958,3232249957,443,42560,6,4,1766,27,0.004
3232249957,3232249958,42562,443,6,7,919,27,0.013
3232249958,3232249957,443,42562,6,4,1766,27,0.013
3232249957,3232249958,42564,443,6,7,919,27,0.010
3232249958,3232249957,443,42564,6,4,1766,27,0.009
3232249957,3232249958,42566,443,6,7,919,27,0.010
3232249958,3232249957,443,42566,6,4,1766,27,0.010
3232249957,3232249958,42568,443,6,6,867,27,0.006
3232249958,3232249957,443,42568,6,5,1818,27,0.006
3232249957,3232249958,42550,443,6,42,14283,30,22.395
3232249958,3232249957,443,42550,6,23,37748,27,22.395
3232249957,3232249958,42570,443,6,7,919,27,0.006
3232249958,3232249957,443,42570,6,4,1766,27,0.006
3232249957,3232249958,42572,443,6,7,919,27,0.005
3232249958,3232249957,443,42572,6,4,1766,27,0.005
3232249957,3232249958,42282,443,6,1,52,16,0.000
3232249957,3232249958,42576,443,6,7,966,27,0.003
3232249958,3232249957,443,42576,6,4,456,27,0.003
3232249957,3232249958,42578,443,6,7,966,27,0.003
3232249958,3232249957,443,42578,6,4,456,27,0.003
3232249957,3232249958,42574,443,6,18,4508,30,7.615
3232249958,3232249957,443,42574,6,11,9654,27,7.615
3232249957,3232249958,42582,443,6,7,919,27,0.005
3232249958,3232249957,443,42582,6,4,1766,27,0.005
3232249957,3232249958,42580,443,6,6,867,27,0.006
3232249958,3232249957,443,42580,6,5,1818,27,0.006
3232249957,3232249958,42586,443,6,6,914,27,0.003
3232249958,3232249957,443,42586,6,5,508,27,0.003
3232249957,3232249958,42588,443,6,7,966,27,0.017
3232249958,3232249957,443,42588,6,4,456,27,0.017
3232249957,3232249958,42584,443,6,18,4488,30,7.718
3232249958,3232249957,443,42584,6,11,9654,27,7.718
3232249957,3232249958,42590,443,6,6,867,27,0.003
3232249958,3232249957,443,42590,6,5,1818,27,0.003
3232249957,3232249958,42592,443,6,7,919,27,0.007
3232249958,3232249957,443,42592,6,4,1766,27,0.007
3232249957,3232249958,42594,443,6,7,919,27,0.008
3232249958,3232249957,443,42594,6,4,1766,27,0.008
3232249957,3232249958,42296,443,6,1,52,16,0.000
3232249957,3232249958,42598,443,6,7,966,27,0.004
3232249958,3232249957,443,42598,6,4,456,27,0.004
3232249957,3232249958,42600,443,6,6,914,27,0.007
3232249958,3232249957,443,42600,6,5,508,27,0.007
3232249957,3232249958,42602,443,6,7,919,27,0.004
3232249958,3232249957,443,42602,6,4,1766,27,0.004
3232249957,3232249958,42604,443,6,6,867,27,0.004
3232249958,3232249957,443,42604,6,5,1818,27,0.004
3232249957,3232249958,42606,443,6,7,919,27,0.004
3232249958,3232249957,443,42606,6,4,1766,27,0.004
3232249957,3232249958,42608,443,6,7,919,27,0.004
3232249958,3232249957,443,42608,6,4,1766,27,0.004
3232249957,3232249958,42610,443,6,7,919,27,0.003
3232249958,3232249957,443,42610,6,4,1766,27,0.003
3232249957,3232249958,42612,443,6,7,919,27,0.004
3232249958,3232249957,443,42612,6,4,1766,27,0.004
3232249957,3232249958,42614,443,6,6,867,27,0.004
3232249958,3232249957,443,42614,6,5,1818,27,0.004
3232249957,3232249958,42312,443,6,1,52,16,0.000
3232249957,3232249958,42616,443,6,7,919,27,0.006
3232249958,3232249957,443,42616,6,4,1766,27,0.006
3232249957,3232249958,42618,443,6,7,919,27,0.004
3232249958,3232249957,443,42618,6,4,1766,27,0.004
3232249957,3232249958,42620,443,6,7,919,27,0.007
3232249958,3232249957,443,42620,6,4,1766,27,0.007
3232249957,3232249958,42622,443,6,7,919,27,0.004
3232249958,3232249957,443,42622,6,4,1766,27,0.004
3232249957,3232249958,42320,443,6,1,52,16,0.000
3232249957,3232249958,42624,443,6,7,919,27,0.005
3232249958,3232249957,443,42624,6,4,1766,27,0.005
3232249957,3232249958,42626,443,6,7,919,27,0.005
3232249958,3232249957,443,42626,6,4,1766,27,0.005
3232249957,3232249958,42628,443,6,7,919,27,0.006
3232249958,3232249957,443,42628,6,4,1766,27,0.006
3232249957,3232249958,42630,443,6,7,919,27,0.005
3232249958,3232249957,443,42630,6,4,1766,27,0.005
3232249957,3232249958,42326,443,6,1,52,16,0.000
3232249957,3232249958,42328,443,6,1,52,16,0.000
3232249957,3232249958,42632,443,6,7,919,27,0.009
3232249958,3232249957,443,42632,6,4,1766,27,0.009
3232249957,3232249958,42634,443,6,7,919,27,0.003
3232249958,3232249957,443,42634,6,4,1766,27,0.003
3232249957,3232249958,42636,443,6,7,919,27,0.005
3232249958,3232249957,443,42636,6,4,1766,27,0.005
3232249957,3232249958,42596,443,6,60,23189,30,40.233
3232249958,3232249957,443,42596,6,32,63883,27,40.233
3232249957,3232249958,42638,443,6,7,919,27,0.006
3232249958,3232249957,443,42638,6,4,1766,27,0.006
3232249957,3232249958,42640,443,6,7,919,27,0.006
3232249958,3232249957,443,42640,6,4,1766,27,0.006
3232249957,3232249958,42644,443,6,7,966,27,0.003
3232249958,3232249957,443,42644,6,4,456,27,0.003
3232249957,3232249958,42646,443,6,7,966,27,0.005
3232249958,3232249957,443,42646,6,4,456,27,0.005
3232249957,3232249958,42642,443,6,18,4490,30,15.619
3232249958,3232249957,443,42642,6,11,9691,27,15.619
3232249957,3232249958,42344,443,6,1,52,16,0.000
3232249957,4026531834,54751,1900,17,4,776,0,3.011
3232249957,3232249958,42650,443,6,6,867,27,0.004
3232249958,3232249957,443,42650,6,5,1818,27,0.004
3232249957,3232249958,42648,443,6,7,919,27,0.007
3232249958,3232249957,443,42648,6,4,1766,27,0.007
3232249957,3232249958,42654,443,6,7,966,27,0.002
3232249958,3232249957,443,42654,6,4,456,27,0.002
3232249957,3232249958,42656,443,6,7,966,27,0.004
3232249958,3232249957,443,42656,6,4,456,27,0.004
3232249957,3232249958,42658,443,6,7,919,27,0.003
3232249958,3232249957,443,42658,6,4,1766,27,0.003
3232249957,3232249958,42660,443,6,7,919,27,0.004
3232249958,3232249957,443,42660,6,4,1766,27,0.004
3232249957,3232249958,42662,443,6,7,919,27,0.005
3232249958,3232249957,443,42662,6,4,1766,27,0.005
3232249958,3232249956,68,67,17,7,2296,0,1607.407
3232249956,3232249958,67,68,17,7,4032,0,1607.384
3232249957,3232249958,42652,443,6,26,8206,30,20.886
3232249958,3232249957,443,42652,6,15,25682,27,20.886
3232249957,3232249958,42666,443,6,7,919,27,0.004
3232249958,3232249957,443,42666,6,4,1766,27,0.004
3232249957,3232249958,42664,443,6,7,919,27,0.006
3232249958,3232249957,443,42664,6,4,1766,27,0.006
3232249957,3232249958,42670,443,6,7,966,27,0.004
3232249958,3232249957,443,42670,6,4,456,27,0.004
3232249957,3232249958,42672,443,6,7,966,27,0.011
3232249958,3232249957,443,42672,6,4,456,27,0.011
3232249957,3232249958,42674,443,6,7,919,27,0.003
3232249958,3232249957,443,42674,6,4,1766,27,0.003
3232249857,4026531834,51843,1900,17,4,808,0,3.002
3232249957,3232249958,42676,443,6,7,919,27,0.005
3232249958,3232249957,443,42676,6,4,1766,27,0.005
3232249957,3232249958,42678,443,6,6,867,27,0.003
3232249958,3232249957,443,42678,6,5,1818,27,0.003
3232249957,3232249958,42680,443,6,7,919,27,0.005
3232249958,3232249957,443,42680,6,4,1766,27,0.005
3232249957,3232249958,42682,443,6,7,919,27,0.004
3232249958,3232249957,443,42682,6,4,1766,27,0.004
3232249957,3232249958,42684,443,6,7,919,27,0.004
3232249958,3232249957,443,42684,6,4,1766,27,0.004
3232249957,3232249958,42668,443,6,34,11461,30,29.283
3232249958,3232249957,443,42668,6,19,28533,27,29.283
3232249957,3232249958,42686,443,6,6,867,27,0.004
3232249958,3232249957,443,42686,6,5,1818,27,0.004
3232249957,3232249958,42688,443,6,7,919,27,0.003
3232249958,3232249957,443,42688,6,4,1766,27,0.003
3232249957,3232249958,42390,443,6,1,52,16,0.000
3232249957,3232249958,42400,443,6,1,52,16,0.000
3232249957,3232249958,42692,443,6,7,966,27,0.003
3232249958,3232249957,443,42692,6,4,456,27,0.003
3232249957,3232249958,42694,443,6,7,966,27,0.004
3232249958,3232249957,443,42694,6,4,456,27,0.004
3232249957,3232249958,42690,443,6,18,4651,30,17.900
3232249958,3232249957,443,42690,6,11,14101,27,17.900
3232249957,3232249958,42696,443,6,7,919,27,0.003
3232249958,3232249957,443,42696,6,4,1766,27,0.003
3232249957,3232249958,42700,443,6,7,919,27,0.005
3232249958,3232249957,443,42700,6,4,1766,27,0.005
3232249957,3232249958,42698,443,6,6,867,27,0.005
3232249958,3232249957,443,42698,6,5,1818,27,0.005
3232249957,3232249958,42424,443,6,1,52,16,0.000
3232249957,3232249958,42704,443,6,7,966,27,0.003
3232249958,3232249957,443,42704,6,4,456,27,0.003
3232249957,3232249958,42706,443,6,6,914,27,0.002
3232249958,3232249957,443,42706,6,5,508,27,0.002
3232249957,3232249958,42702,443,6,18,4518,30,7.701
3232249958,3232249957,443,42702,6,11,9654,27,7.701
3232249957,3232249958,42426,443,6,1,52,16,0.000
3232249957,3232249958,42708,443,6,7,919,27,0.008
3232249958,3232249957,443,42708,6,4,1766,27,0.008
3232249957,3232249958,42710,443,6,7,919,27,0.005
3232249958,3232249957,443,42710,6,4,1766,27,0.005
3232249957,3232249958,42714,443,6,7,966,27,0.004
3232249958,3232249957,443,42714,6,4,456,27,0.004
3232249957,3232249958,42716,443,6,6,914,27,0.004
3232249958,3232249957,443,42716,6,5,508,27,0.004
3232249957,3232249958,42718,443,6,6,867,27,0.004
3232249958,3232249957,443,42718,6,5,1818,27,0.004
3232249957,3232249958,42712,443,6,28,8204,30,9.805
3232249958,3232249957,443,42712,6,16,19706,27,9.805
3232249957,3232249958,42720,443,6,6,867,27,0.007
3232249958,3232249957,443,42720,6,5,1818,27,0.007
3232249957,3232249958,42722,443,6,7,919,27,0.003
3232249958,3232249957,443,42722,6,4,1766,27,0.003
3232249957,3232249958,42726,443,6,7,966,27,0.004
3232249958,3232249957,443,42726,6,4,456,27,0.004
3232249957,3232249958,42728,443,6,7,966,27,0.005
3232249958,3232249957,443,42728,6,4,456,27,0.005
3232249957,3232249958,42730,443,6,7,919,27,0.003
3232249958,3232249957,443,42730,6,4,1766,27,0.003
3232249957,3232249958,42732,443,6,7,919,27,0.006
3232249958,3232249957,443,42732,6,4,1766,27,0.006
3232249957,3232249958,42734,443,6,7,919,27,0.005
3232249958,3232249957,443,42734,6,4,1766,27,0.005
